Namespace(activation='maxmin', batch_size=128, block_size=4, conv_layer='soc', data_dir='./cifar-data', dataset='cifar10', epochs=200, epsilon=36, gamma=0.0, init_channels=32, lln=False, loss_scale='1.0', lr_max=0.1, lr_min=0.0, momentum=0.9, n=100, opt_level='O2', out_dir='LipConvnet_cifar10_n=100_4_soc_32_maxmin_cr0.0', seed=0, weight_decay=0.0005)
Epoch 	 Seconds 	 LR 	 Train Loss 	 Test Loss 	 
44 	 1.0 	 0.1000 	 -1.8843 	 -0.2586
45 	 1.0 	 0.1000 	 -1.4074 	 -0.0630
46 	 1.6 	 0.1000 	 -1.9888 	 -0.6680
47 	 1.0 	 0.1000 	 -2.1190 	 -0.5317
48 	 1.0 	 0.1000 	 -1.8483 	 -0.1050
49 	 1.0 	 0.1000 	 -1.8893 	 -0.1187
50 	 1.0 	 0.1000 	 -1.9655 	 -0.3467
51 	 1.0 	 0.1000 	 -2.1308 	 -0.2082
52 	 1.0 	 0.1000 	 -2.5446 	 -0.1093
53 	 1.0 	 0.1000 	 -1.9053 	 -0.2563
54 	 1.0 	 0.1000 	 -1.0633 	 -0.1556
55 	 1.0 	 0.1000 	 -1.5090 	 -0.1940
56 	 1.0 	 0.1000 	 -2.1290 	 -0.0699
57 	 1.0 	 0.1000 	 -2.1022 	 -0.1307
58 	 1.0 	 0.1000 	 -1.9111 	 -0.0779
59 	 1.0 	 0.1000 	 -1.5480 	 -0.5475
60 	 1.0 	 0.1000 	 -1.7093 	 -0.1862
61 	 1.0 	 0.1000 	 -2.0010 	 -0.0110
62 	 1.0 	 0.1000 	 -1.9963 	 -0.2530
63 	 1.0 	 0.1000 	 -1.8663 	 -0.2385
64 	 1.0 	 0.1000 	 -2.5974 	 -0.1014
65 	 1.0 	 0.1000 	 -1.7414 	 -0.0839
66 	 1.0 	 0.1000 	 -1.5005 	 -0.2693
67 	 1.0 	 0.1000 	 -2.4433 	 -0.3463
68 	 1.0 	 0.1000 	 -2.3328 	 -0.0570
69 	 1.0 	 0.1000 	 -1.9380 	 -0.1133
70 	 1.0 	 0.1000 	 -2.1904 	 -0.1906
71 	 1.0 	 0.1000 	 -2.9016 	 -0.4603
72 	 1.0 	 0.1000 	 -1.9860 	 -0.0967
73 	 1.1 	 0.1000 	 -1.9282 	 -0.0047
74 	 1.0 	 0.1000 	 -2.4048 	 -0.3452
75 	 1.0 	 0.1000 	 -2.6778 	 -0.3572
76 	 1.0 	 0.1000 	 -2.1535 	 -0.0898
77 	 1.0 	 0.1000 	 -2.1388 	 -0.0388
78 	 1.0 	 0.1000 	 -2.9079 	 -0.4110
79 	 1.0 	 0.1000 	 -1.9083 	 -0.2708
80 	 1.0 	 0.1000 	 -1.4918 	 -0.0898
81 	 1.0 	 0.1000 	 -2.0104 	 -0.0382
82 	 1.0 	 0.1000 	 -2.4666 	 -0.0686
83 	 1.0 	 0.1000 	 -1.8308 	 -0.3649
84 	 1.0 	 0.1000 	 -2.4063 	 -0.1004
85 	 1.0 	 0.1000 	 -2.2558 	 -0.2199
86 	 1.0 	 0.1000 	 -1.8712 	 -0.2656
87 	 1.0 	 0.1000 	 -2.1953 	 -0.3717
88 	 1.0 	 0.1000 	 -2.5177 	 -0.5273
89 	 1.0 	 0.1000 	 -2.0156 	 -0.3758
90 	 1.0 	 0.1000 	 -1.7619 	 -0.4262
91 	 1.0 	 0.1000 	 -2.1521 	 -0.2156
92 	 1.0 	 0.1000 	 -2.3776 	 -0.1935
93 	 1.8 	 0.1000 	 -2.1766 	 -0.7024
94 	 1.0 	 0.1000 	 -1.8438 	 -0.4388
95 	 1.0 	 0.1000 	 -2.1672 	 -0.0392
96 	 1.0 	 0.1000 	 -2.8849 	 -0.1117
97 	 1.0 	 0.1000 	 -2.0481 	 -0.2686
98 	 1.0 	 0.1000 	 -1.9632 	 -0.6430
99 	 1.0 	 0.0100 	 -2.0088 	 -0.1266
100 	 1.8 	 0.0100 	 -2.1913 	 -0.3323
101 	 1.0 	 0.0100 	 -2.7593 	 -0.2173
102 	 1.0 	 0.0100 	 -2.1559 	 -0.0183
103 	 1.0 	 0.0100 	 -2.5564 	 -0.2072
104 	 1.0 	 0.0100 	 -2.5112 	 -0.5197
105 	 1.0 	 0.0100 	 -2.1254 	 -0.1426
106 	 1.0 	 0.0100 	 -1.8787 	 -0.6350
107 	 1.0 	 0.0100 	 -2.1684 	 -0.5008
108 	 1.0 	 0.0100 	 -2.0533 	 -0.0957
109 	 1.0 	 0.0100 	 -2.2848 	 -0.0016
110 	 1.0 	 0.0100 	 -2.3330 	 -0.4246
111 	 1.0 	 0.0100 	 -2.7533 	 -0.0787
112 	 1.0 	 0.0100 	 -2.4117 	 -0.3294
113 	 1.0 	 0.0100 	 -2.5650 	 -0.1234
114 	 1.0 	 0.0100 	 -1.6908 	 -0.4895
115 	 1.0 	 0.0100 	 -2.1141 	 -0.2769
116 	 1.0 	 0.0100 	 -2.7773 	 -0.4854
117 	 1.0 	 0.0100 	 -3.0494 	 -0.0295
118 	 1.0 	 0.0100 	 -2.1142 	 -0.3986
119 	 1.0 	 0.0100 	 -2.3548 	 -0.5003
120 	 1.0 	 0.0100 	 -2.8137 	 -0.1481
121 	 1.0 	 0.0100 	 -2.2901 	 -0.2998
122 	 1.0 	 0.0100 	 -2.0781 	 -0.0810
123 	 1.0 	 0.0100 	 -2.6082 	 -0.1018
124 	 1.0 	 0.0100 	 -2.4925 	 -0.0736
125 	 1.0 	 0.0100 	 -2.5467 	 -0.0746
126 	 1.0 	 0.0100 	 -1.8843 	 -0.1701
127 	 1.0 	 0.0100 	 -2.6073 	 -0.1336
128 	 1.0 	 0.0100 	 -2.0154 	 -0.4490
129 	 1.0 	 0.0100 	 -2.1035 	 -0.0150
130 	 1.0 	 0.0100 	 -3.0876 	 -0.3860
131 	 1.0 	 0.0100 	 -2.0753 	 -0.1381
132 	 1.0 	 0.0100 	 -1.8241 	 -0.2205
133 	 1.0 	 0.0100 	 -2.4985 	 -0.0717
134 	 1.0 	 0.0100 	 -2.6777 	 -0.5247
135 	 1.0 	 0.0100 	 -2.3970 	 -0.0099
136 	 1.0 	 0.0100 	 -2.9095 	 -0.3706
137 	 1.0 	 0.0100 	 -2.3788 	 -0.5957
138 	 1.0 	 0.0100 	 -2.6555 	 -0.6331
139 	 1.0 	 0.0100 	 -1.9975 	 -0.3841
140 	 1.0 	 0.0100 	 -2.8895 	 -0.0603
141 	 1.0 	 0.0100 	 -2.8093 	 -0.1860
142 	 1.0 	 0.0100 	 -2.0261 	 -0.3541
143 	 1.0 	 0.0100 	 -2.3597 	 -0.1823
144 	 1.0 	 0.0100 	 -2.0975 	 -0.1412
145 	 1.0 	 0.0100 	 -2.3628 	 -0.1122
146 	 1.0 	 0.0100 	 -2.3801 	 -0.2286
147 	 1.0 	 0.0100 	 -2.0316 	 -0.1734
148 	 1.0 	 0.0100 	 -2.0178 	 -0.3783
149 	 1.0 	 0.0010 	 -2.5487 	 -0.0300
150 	 1.0 	 0.0010 	 -1.9552 	 -0.1501
151 	 1.0 	 0.0010 	 -2.3049 	 -0.0348
152 	 1.0 	 0.0010 	 -2.6120 	 -0.2471
153 	 1.0 	 0.0010 	 -2.3075 	 -0.2646
154 	 1.0 	 0.0010 	 -1.3710 	 -0.3916
155 	 1.0 	 0.0010 	 -2.7420 	 -0.2270
156 	 1.0 	 0.0010 	 -2.4381 	 -0.5429
157 	 1.0 	 0.0010 	 -2.5781 	 -0.1119
158 	 1.0 	 0.0010 	 -2.5364 	 -0.4383
159 	 2.5 	 0.0010 	 -1.7044 	 -0.7193
160 	 1.0 	 0.0010 	 -2.5326 	 -0.4038
161 	 1.0 	 0.0010 	 -2.0933 	 -0.0545
162 	 1.0 	 0.0010 	 -2.3097 	 -0.1535
163 	 1.0 	 0.0010 	 -2.7820 	 -0.3305
164 	 1.0 	 0.0010 	 -1.7600 	 -0.1446
165 	 1.0 	 0.0010 	 -2.2260 	 -0.1637
166 	 1.0 	 0.0010 	 -2.8437 	 -0.0938
167 	 1.0 	 0.0010 	 -2.3525 	 -0.3193
168 	 1.0 	 0.0010 	 -2.2247 	 -0.0166
169 	 1.0 	 0.0010 	 -2.6228 	 -0.0638
170 	 1.0 	 0.0010 	 -2.5884 	 -0.1419
171 	 1.0 	 0.0010 	 -2.2078 	 -0.0639
172 	 1.0 	 0.0010 	 -2.8097 	 -0.5438
173 	 1.0 	 0.0010 	 -2.5785 	 -0.0984
174 	 1.0 	 0.0010 	 -2.1218 	 -0.0531
175 	 1.0 	 0.0010 	 -2.1100 	 -0.2670
176 	 1.0 	 0.0010 	 -2.0294 	 -0.1671
177 	 1.0 	 0.0010 	 -1.8349 	 -0.2820
178 	 1.0 	 0.0010 	 -1.6960 	 -0.3591
179 	 1.0 	 0.0010 	 -2.3891 	 -0.1647
180 	 1.0 	 0.0010 	 -2.0486 	 -0.2034
181 	 1.0 	 0.0010 	 -2.0762 	 -0.1024
182 	 1.0 	 0.0010 	 -1.8602 	 -0.4620
183 	 1.0 	 0.0010 	 -1.9658 	 -0.1167
184 	 1.0 	 0.0010 	 -2.0653 	 -0.3378
185 	 1.0 	 0.0010 	 -2.4706 	 -0.4406
186 	 1.0 	 0.0010 	 -2.2388 	 -0.1654
187 	 1.0 	 0.0010 	 -2.6427 	 -0.0083
188 	 1.0 	 0.0010 	 -2.4143 	 -0.3434
189 	 1.0 	 0.0010 	 -1.8747 	 -0.2612
190 	 1.0 	 0.0010 	 -2.2432 	 -0.0759
191 	 1.0 	 0.0010 	 -1.7871 	 -0.3968
192 	 1.0 	 0.0010 	 -2.7118 	 -0.2063
193 	 1.0 	 0.0010 	 -2.1039 	 -0.6120
194 	 1.0 	 0.0010 	 -2.0794 	 -0.0063
195 	 1.0 	 0.0010 	 -2.5516 	 -0.3028
196 	 1.0 	 0.0010 	 -2.1741 	 -0.0452
197 	 1.0 	 0.0010 	 -2.2734 	 -0.0035
198 	 1.0 	 0.0010 	 -2.6690 	 -0.0801
199 	 1.0 	 0.0010 	 -1.8382 	 -0.2216
Total train time: 7.4380 minutes
Best Epoch 	 Test Loss 	 Test Time
159 	 -0.1394 	 0.3861
Last Epoch 	 Test Loss 	 Test Time
199 	 -0.4868 	 0.4046
