Namespace(activation='maxmin', batch_size=128, block_size=4, conv_layer='soc', data_dir='./cifar-data', dataset='cifar10', epochs=200, epsilon=36, gamma=0.0, init_channels=32, lln=False, loss_scale='1.0', lr_max=0.1, lr_min=0.0, momentum=0.9, n=6000, opt_level='O2', out_dir='LipConvnet_cifar10_n=6000_4_soc_32_maxmin_cr0.0', seed=0, weight_decay=0.0005)
Epoch 	 Seconds 	 LR 	 Train Loss 	 Test Loss 	 
52 	 19.5 	 0.1000 	 -0.8441 	 -0.7114
53 	 20.3 	 0.1000 	 -0.8759 	 -0.6704
54 	 19.6 	 0.1000 	 -0.8434 	 -0.7200
55 	 20.3 	 0.1000 	 -0.8420 	 -0.7848
56 	 19.5 	 0.1000 	 -0.7565 	 -0.6843
57 	 20.3 	 0.1000 	 -0.6825 	 -0.7227
58 	 19.6 	 0.1000 	 -0.6661 	 -0.5917
59 	 20.3 	 0.1000 	 -0.6618 	 -0.6367
60 	 19.5 	 0.1000 	 -0.6644 	 -0.8363
61 	 20.3 	 0.1000 	 -0.9458 	 -0.6698
62 	 19.5 	 0.1000 	 -0.6419 	 -0.5856
63 	 20.3 	 0.1000 	 -0.6353 	 -0.5834
64 	 19.5 	 0.1000 	 -0.8666 	 -0.7790
65 	 20.3 	 0.1000 	 -0.8597 	 -0.8578
66 	 19.5 	 0.1000 	 -0.9125 	 -0.8777
67 	 19.5 	 0.1000 	 -0.8424 	 -0.6552
68 	 20.2 	 0.1000 	 -0.7785 	 -0.7394
69 	 19.5 	 0.1000 	 -0.7189 	 -0.7426
70 	 20.3 	 0.1000 	 -0.7213 	 -0.7343
71 	 19.5 	 0.1000 	 -0.7649 	 -0.5366
72 	 20.3 	 0.1000 	 -0.7353 	 -0.7391
73 	 19.6 	 0.1000 	 -0.7697 	 -0.6298
74 	 20.3 	 0.1000 	 -0.8259 	 -0.6839
75 	 19.5 	 0.1000 	 -0.6641 	 -0.4699
76 	 20.4 	 0.1000 	 -0.6973 	 -0.8338
77 	 19.5 	 0.1000 	 -0.6880 	 -0.9031
78 	 20.3 	 0.1000 	 -0.6550 	 -0.5849
79 	 19.5 	 0.1000 	 -0.8703 	 -0.6889
80 	 20.3 	 0.1000 	 -0.7649 	 -0.6510
81 	 19.5 	 0.1000 	 -0.6652 	 -0.8596
82 	 20.4 	 0.1000 	 -0.7877 	 -0.7994
83 	 19.5 	 0.1000 	 -0.7841 	 -0.7472
84 	 19.5 	 0.1000 	 -0.7367 	 -0.7076
85 	 20.3 	 0.1000 	 -0.8022 	 -0.8476
86 	 19.5 	 0.1000 	 -0.6965 	 -0.7997
87 	 20.4 	 0.1000 	 -0.7343 	 -0.8677
88 	 19.5 	 0.1000 	 -0.6151 	 -0.6650
89 	 20.3 	 0.1000 	 -0.7400 	 -0.6535
90 	 19.5 	 0.1000 	 -0.7879 	 -0.8372
91 	 20.3 	 0.1000 	 -0.7906 	 -0.6845
92 	 19.5 	 0.1000 	 -0.6804 	 -0.6623
93 	 20.3 	 0.1000 	 -0.8377 	 -0.7857
94 	 19.5 	 0.1000 	 -0.7125 	 -0.5038
95 	 20.4 	 0.1000 	 -0.5729 	 -0.8045
96 	 19.5 	 0.1000 	 -0.7695 	 -0.6730
97 	 20.3 	 0.1000 	 -0.6040 	 -0.6535
98 	 19.5 	 0.1000 	 -0.8170 	 -0.6057
99 	 19.5 	 0.0100 	 -0.6567 	 -0.7657
100 	 20.3 	 0.0100 	 -0.7506 	 -0.8635
101 	 19.5 	 0.0100 	 -0.9711 	 -0.7453
102 	 20.4 	 0.0100 	 -0.8875 	 -0.8570
103 	 20.3 	 0.0100 	 -0.8146 	 -1.0204
104 	 20.3 	 0.0100 	 -0.7881 	 -0.8583
105 	 19.5 	 0.0100 	 -0.6192 	 -0.8318
106 	 20.3 	 0.0100 	 -0.8258 	 -0.8703
107 	 19.6 	 0.0100 	 -0.8838 	 -0.9825
108 	 20.3 	 0.0100 	 -0.7978 	 -0.7666
109 	 19.5 	 0.0100 	 -1.0339 	 -0.9458
110 	 20.3 	 0.0100 	 -0.9184 	 -0.8665
111 	 19.5 	 0.0100 	 -0.8492 	 -0.7734
112 	 21.6 	 0.0100 	 -0.9585 	 -1.0354
113 	 19.5 	 0.0100 	 -0.9763 	 -0.7551
114 	 20.4 	 0.0100 	 -0.8268 	 -0.7688
115 	 19.5 	 0.0100 	 -0.8361 	 -0.6597
116 	 19.6 	 0.0100 	 -0.9180 	 -0.8183
117 	 20.4 	 0.0100 	 -0.8419 	 -0.7970
118 	 19.5 	 0.0100 	 -0.9096 	 -0.8043
119 	 20.4 	 0.0100 	 -0.8360 	 -0.9308
120 	 19.5 	 0.0100 	 -0.8426 	 -0.8484
121 	 20.3 	 0.0100 	 -0.8380 	 -0.8990
122 	 19.5 	 0.0100 	 -1.0279 	 -0.7544
123 	 20.4 	 0.0100 	 -1.1025 	 -0.7402
124 	 19.5 	 0.0100 	 -0.9674 	 -0.8004
125 	 20.3 	 0.0100 	 -0.8893 	 -0.8067
126 	 19.5 	 0.0100 	 -0.9481 	 -0.8534
127 	 20.3 	 0.0100 	 -0.8346 	 -0.7654
128 	 19.5 	 0.0100 	 -1.0355 	 -0.9275
129 	 20.3 	 0.0100 	 -0.8630 	 -0.9334
130 	 19.6 	 0.0100 	 -0.8171 	 -1.0211
131 	 20.3 	 0.0100 	 -0.9477 	 -0.8251
132 	 19.5 	 0.0100 	 -0.8202 	 -0.7819
133 	 19.5 	 0.0100 	 -0.9674 	 -0.8451
134 	 20.3 	 0.0100 	 -0.8001 	 -0.9601
135 	 19.5 	 0.0100 	 -0.9691 	 -0.8922
136 	 20.3 	 0.0100 	 -0.9526 	 -0.7264
137 	 19.5 	 0.0100 	 -0.9292 	 -0.9041
138 	 20.3 	 0.0100 	 -0.8934 	 -0.8280
139 	 19.5 	 0.0100 	 -0.9632 	 -0.6963
140 	 20.3 	 0.0100 	 -0.9981 	 -0.8423
141 	 19.5 	 0.0100 	 -0.9325 	 -0.7004
142 	 20.3 	 0.0100 	 -0.8797 	 -0.7529
143 	 19.5 	 0.0100 	 -0.8647 	 -0.7183
144 	 20.3 	 0.0100 	 -0.8007 	 -0.7178
145 	 19.6 	 0.0100 	 -0.9770 	 -0.9252
146 	 20.3 	 0.0100 	 -0.9063 	 -0.8782
147 	 19.5 	 0.0100 	 -0.9084 	 -0.8675
148 	 20.3 	 0.0100 	 -0.8110 	 -0.8646
149 	 19.5 	 0.0010 	 -0.9696 	 -0.8478
150 	 19.5 	 0.0010 	 -0.9176 	 -0.7756
151 	 20.4 	 0.0010 	 -0.8304 	 -0.8224
152 	 19.5 	 0.0010 	 -0.8855 	 -0.9082
153 	 20.3 	 0.0010 	 -0.8871 	 -0.9472
154 	 20.8 	 0.0010 	 -0.8890 	 -1.1206
155 	 20.3 	 0.0010 	 -0.9349 	 -0.6963
156 	 19.5 	 0.0010 	 -1.0013 	 -0.9717
157 	 20.4 	 0.0010 	 -0.8210 	 -0.7641
158 	 19.5 	 0.0010 	 -0.8881 	 -0.7922
159 	 20.3 	 0.0010 	 -0.9024 	 -0.9167
160 	 19.6 	 0.0010 	 -0.8477 	 -0.9757
161 	 20.3 	 0.0010 	 -0.9650 	 -0.8826
162 	 19.6 	 0.0010 	 -0.8329 	 -0.8955
163 	 20.3 	 0.0010 	 -0.9514 	 -0.8442
164 	 19.5 	 0.0010 	 -0.9746 	 -0.8969
165 	 20.3 	 0.0010 	 -1.0503 	 -0.8718
166 	 19.6 	 0.0010 	 -0.8975 	 -0.7518
167 	 19.5 	 0.0010 	 -0.9036 	 -0.6966
168 	 20.3 	 0.0010 	 -0.7575 	 -0.7592
169 	 19.5 	 0.0010 	 -0.8808 	 -0.7426
170 	 20.3 	 0.0010 	 -0.8710 	 -0.7823
171 	 19.6 	 0.0010 	 -0.7523 	 -0.8133
172 	 20.3 	 0.0010 	 -0.8184 	 -0.8536
173 	 19.5 	 0.0010 	 -0.9678 	 -0.8207
174 	 20.3 	 0.0010 	 -1.0695 	 -0.9463
175 	 19.5 	 0.0010 	 -0.9153 	 -0.9087
176 	 20.3 	 0.0010 	 -0.7754 	 -0.7257
177 	 19.5 	 0.0010 	 -0.9243 	 -0.8741
178 	 20.3 	 0.0010 	 -0.8870 	 -0.9709
179 	 19.5 	 0.0010 	 -0.7729 	 -0.8644
180 	 20.3 	 0.0010 	 -0.9622 	 -0.7870
181 	 19.5 	 0.0010 	 -0.8853 	 -0.9220
182 	 20.3 	 0.0010 	 -1.0164 	 -1.0594
183 	 19.5 	 0.0010 	 -0.8988 	 -0.9751
184 	 19.5 	 0.0010 	 -1.0132 	 -0.6420
185 	 20.4 	 0.0010 	 -0.8627 	 -1.0518
186 	 19.5 	 0.0010 	 -0.8623 	 -0.8194
187 	 20.3 	 0.0010 	 -0.9657 	 -0.8532
188 	 19.6 	 0.0010 	 -0.7550 	 -0.9548
189 	 20.3 	 0.0010 	 -0.9000 	 -0.7889
190 	 19.6 	 0.0010 	 -0.9501 	 -0.8898
191 	 20.3 	 0.0010 	 -0.7475 	 -0.8415
192 	 19.6 	 0.0010 	 -0.9661 	 -0.7606
193 	 20.3 	 0.0010 	 -1.0173 	 -0.8115
194 	 19.5 	 0.0010 	 -0.9993 	 -0.8262
195 	 20.3 	 0.0010 	 -0.8909 	 -0.6840
196 	 19.5 	 0.0010 	 -0.8237 	 -0.9881
197 	 20.3 	 0.0010 	 -0.9437 	 -0.7746
198 	 19.5 	 0.0010 	 -0.7825 	 -0.9509
199 	 19.5 	 0.0010 	 -0.8810 	 -0.8508
Total train time: 73.8643 minutes
Best Epoch 	 Test Loss 	 Test Time
154 	 -0.7682 	 6.0524
Last Epoch 	 Test Loss 	 Test Time
199 	 -0.9077 	 6.0462
