Namespace(activation='maxmin', batch_size=128, block_size=4, conv_layer='soc', data_dir='./cifar-data', dataset='cifar10', epochs=200, epsilon=36, gamma=0.0, init_channels=32, lln=False, loss_scale='1.0', lr_max=0.1, lr_min=0.0, momentum=0.9, n=500, opt_level='O2', out_dir='LipConvnet_cifar10_n=500_4_soc_32_maxmin_cr0.0', seed=0, weight_decay=0.0005)
Epoch 	 Seconds 	 LR 	 Train Loss 	 Test Loss 	 
30 	 2.3 	 0.1000 	 -0.6286 	 -0.8132
31 	 2.3 	 0.1000 	 -0.5896 	 -0.7230
32 	 2.3 	 0.1000 	 -0.5565 	 -0.3557
33 	 2.3 	 0.1000 	 -0.9768 	 -0.5606
34 	 2.2 	 0.1000 	 -1.1296 	 -0.9085
35 	 2.3 	 0.1000 	 -0.5653 	 -0.8741
36 	 2.2 	 0.1000 	 -0.4865 	 -0.5150
37 	 2.2 	 0.1000 	 -0.7951 	 -0.2594
38 	 2.3 	 0.1000 	 -0.6775 	 -0.4844
39 	 2.2 	 0.1000 	 -0.6089 	 -0.5102
40 	 2.2 	 0.1000 	 -0.6821 	 -0.1454
41 	 2.3 	 0.1000 	 -0.6208 	 -1.0249
42 	 2.3 	 0.1000 	 -0.6515 	 -0.6336
43 	 2.3 	 0.1000 	 -0.7375 	 -0.2922
44 	 2.3 	 0.1000 	 -0.6575 	 -0.2447
45 	 2.3 	 0.1000 	 -0.7839 	 -0.4247
46 	 2.3 	 0.1000 	 -0.5629 	 -0.4488
47 	 2.3 	 0.1000 	 -0.4238 	 -0.6628
48 	 2.3 	 0.1000 	 -0.4152 	 -0.4706
49 	 2.2 	 0.1000 	 -0.3612 	 -1.0929
50 	 3.1 	 0.1000 	 -0.5796 	 -0.8147
51 	 2.3 	 0.1000 	 -0.5566 	 -1.0681
52 	 2.3 	 0.1000 	 -0.7205 	 -0.8633
53 	 2.3 	 0.1000 	 -0.6754 	 -0.7552
54 	 2.3 	 0.1000 	 -0.8470 	 -0.6384
55 	 2.2 	 0.1000 	 -0.5214 	 -0.5964
56 	 2.3 	 0.1000 	 -0.6019 	 -0.3375
57 	 2.2 	 0.1000 	 -0.8821 	 -0.1069
58 	 2.2 	 0.1000 	 -0.7826 	 -0.5415
59 	 2.3 	 0.1000 	 -0.8627 	 -0.7818
60 	 2.3 	 0.1000 	 -0.6776 	 -0.4696
61 	 2.3 	 0.1000 	 -0.4605 	 -0.1671
62 	 2.2 	 0.1000 	 -0.9616 	 -1.0337
63 	 2.3 	 0.1000 	 -0.6075 	 -0.5258
64 	 2.3 	 0.1000 	 -0.6722 	 -0.3755
65 	 2.3 	 0.1000 	 -0.8555 	 -0.8587
66 	 2.3 	 0.1000 	 -0.6877 	 -0.2821
67 	 2.2 	 0.1000 	 -0.7019 	 -0.1066
68 	 2.3 	 0.1000 	 -0.9745 	 -0.7101
69 	 2.3 	 0.1000 	 -1.2141 	 -0.2009
70 	 2.2 	 0.1000 	 -0.7988 	 -0.5877
71 	 2.2 	 0.1000 	 -1.0264 	 -0.9738
72 	 2.3 	 0.1000 	 -0.8186 	 -0.7042
73 	 2.3 	 0.1000 	 -0.8118 	 -0.4307
74 	 2.2 	 0.1000 	 -0.9804 	 -0.4895
75 	 3.1 	 0.1000 	 -1.1668 	 -0.6259
76 	 2.3 	 0.1000 	 -0.9687 	 -0.2623
77 	 2.3 	 0.1000 	 -0.7332 	 -0.8605
78 	 2.3 	 0.1000 	 -0.4908 	 -0.8770
79 	 2.3 	 0.1000 	 -0.7100 	 -0.5564
80 	 2.3 	 0.1000 	 -0.9116 	 -0.8942
81 	 2.3 	 0.1000 	 -0.6221 	 -0.8699
82 	 2.3 	 0.1000 	 -0.9290 	 -0.4440
83 	 3.0 	 0.1000 	 -1.1226 	 -1.2740
84 	 2.3 	 0.1000 	 -0.6975 	 -0.6749
85 	 2.3 	 0.1000 	 -0.6357 	 -0.3258
86 	 2.3 	 0.1000 	 -0.7267 	 -0.5047
87 	 2.3 	 0.1000 	 -0.6219 	 -0.5951
88 	 2.2 	 0.1000 	 -0.9442 	 -0.4442
89 	 2.3 	 0.1000 	 -0.8846 	 -0.5008
90 	 2.2 	 0.1000 	 -0.9212 	 -0.4704
91 	 2.2 	 0.1000 	 -0.6867 	 -0.3248
92 	 2.3 	 0.1000 	 -0.5930 	 -0.8045
93 	 2.3 	 0.1000 	 -0.6355 	 -0.9298
94 	 2.3 	 0.1000 	 -1.0864 	 -0.4958
95 	 2.2 	 0.1000 	 -0.6212 	 -0.6856
96 	 2.2 	 0.1000 	 -1.1443 	 -0.5842
97 	 2.3 	 0.1000 	 -0.7098 	 -0.3505
98 	 2.3 	 0.1000 	 -0.6133 	 -0.4023
99 	 2.3 	 0.0100 	 -0.6877 	 -0.2678
100 	 3.0 	 0.0100 	 -0.9868 	 -0.8259
101 	 2.3 	 0.0100 	 -0.8667 	 -0.2993
102 	 2.2 	 0.0100 	 -0.7310 	 -0.6651
103 	 2.3 	 0.0100 	 -0.6498 	 -0.7205
104 	 2.3 	 0.0100 	 -0.9505 	 -0.3836
105 	 2.2 	 0.0100 	 -0.7759 	 -0.5116
106 	 2.3 	 0.0100 	 -0.7698 	 -0.4744
107 	 2.2 	 0.0100 	 -0.8964 	 -0.4607
108 	 2.3 	 0.0100 	 -0.7843 	 -0.9054
109 	 2.2 	 0.0100 	 -0.7701 	 -0.9359
110 	 2.3 	 0.0100 	 -1.1545 	 -0.6546
111 	 2.3 	 0.0100 	 -0.7437 	 -0.4712
112 	 2.3 	 0.0100 	 -0.8686 	 -0.9101
113 	 2.3 	 0.0100 	 -0.8607 	 -0.7720
114 	 2.3 	 0.0100 	 -1.1616 	 -0.5334
115 	 2.3 	 0.0100 	 -0.9915 	 -0.7003
116 	 2.3 	 0.0100 	 -0.6887 	 -0.4585
117 	 2.3 	 0.0100 	 -1.2329 	 -0.8478
118 	 2.3 	 0.0100 	 -0.7359 	 -0.6007
119 	 2.2 	 0.0100 	 -1.0753 	 -0.5579
120 	 2.2 	 0.0100 	 -0.9359 	 -1.0742
121 	 2.2 	 0.0100 	 -0.8658 	 -0.3109
122 	 3.0 	 0.0100 	 -1.0097 	 -1.2777
123 	 2.3 	 0.0100 	 -1.0697 	 -0.5515
124 	 2.3 	 0.0100 	 -0.9330 	 -0.6300
125 	 3.0 	 0.0100 	 -1.0880 	 -0.2825
126 	 2.3 	 0.0100 	 -0.6202 	 -0.6932
127 	 2.3 	 0.0100 	 -0.7819 	 -0.6697
128 	 3.1 	 0.0100 	 -1.1364 	 -1.3934
129 	 2.3 	 0.0100 	 -1.0008 	 -1.1443
130 	 2.3 	 0.0100 	 -1.0857 	 -1.1449
131 	 2.3 	 0.0100 	 -0.8224 	 -0.4698
132 	 2.2 	 0.0100 	 -0.8899 	 -1.2973
133 	 2.3 	 0.0100 	 -0.9500 	 -0.4096
134 	 2.3 	 0.0100 	 -0.8593 	 -0.4582
135 	 2.3 	 0.0100 	 -1.0603 	 -1.1837
136 	 2.3 	 0.0100 	 -0.7445 	 -1.1790
137 	 2.3 	 0.0100 	 -1.0401 	 -0.4791
138 	 2.3 	 0.0100 	 -1.0577 	 -0.5654
139 	 2.3 	 0.0100 	 -0.8840 	 -0.8540
140 	 2.2 	 0.0100 	 -0.7959 	 -0.3505
141 	 2.3 	 0.0100 	 -0.7535 	 -0.2411
142 	 2.3 	 0.0100 	 -0.8236 	 -0.7620
143 	 2.3 	 0.0100 	 -0.9284 	 -0.8328
144 	 2.3 	 0.0100 	 -0.8094 	 -0.7095
145 	 2.3 	 0.0100 	 -0.6657 	 -0.7166
146 	 2.3 	 0.0100 	 -1.2289 	 -1.2643
147 	 2.2 	 0.0100 	 -0.9406 	 -0.5435
148 	 2.3 	 0.0100 	 -0.7819 	 -0.4585
149 	 2.2 	 0.0010 	 -0.7832 	 -0.5699
150 	 3.1 	 0.0010 	 -0.7703 	 -0.8494
151 	 2.3 	 0.0010 	 -0.9125 	 -0.5266
152 	 2.3 	 0.0010 	 -0.7161 	 -0.5234
153 	 2.3 	 0.0010 	 -1.0006 	 -1.0908
154 	 2.3 	 0.0010 	 -0.9306 	 -0.6524
155 	 2.2 	 0.0010 	 -0.7280 	 -1.1096
156 	 2.3 	 0.0010 	 -1.1746 	 -0.3065
157 	 2.3 	 0.0010 	 -0.6631 	 -0.5841
158 	 2.2 	 0.0010 	 -0.5206 	 -0.7703
159 	 2.2 	 0.0010 	 -1.3126 	 -0.7732
160 	 2.2 	 0.0010 	 -1.0918 	 -0.4336
161 	 2.2 	 0.0010 	 -0.8731 	 -0.8950
162 	 2.3 	 0.0010 	 -0.9617 	 -0.8636
163 	 2.2 	 0.0010 	 -0.7188 	 -1.1021
164 	 2.2 	 0.0010 	 -0.5972 	 -0.5614
165 	 2.3 	 0.0010 	 -0.6310 	 -0.9247
166 	 2.2 	 0.0010 	 -0.8184 	 -0.2710
167 	 2.2 	 0.0010 	 -1.1142 	 -0.2926
168 	 3.5 	 0.0010 	 -0.9952 	 -1.4394
169 	 2.3 	 0.0010 	 -1.0007 	 -1.2066
170 	 2.9 	 0.0010 	 -0.9279 	 -1.4474
171 	 2.2 	 0.0010 	 -1.0633 	 -1.3371
172 	 2.3 	 0.0010 	 -1.2992 	 -0.7359
173 	 2.2 	 0.0010 	 -0.6943 	 -0.6355
174 	 2.3 	 0.0010 	 -0.9452 	 -0.6617
175 	 3.1 	 0.0010 	 -0.8366 	 -1.3288
176 	 2.3 	 0.0010 	 -0.8585 	 -0.3721
177 	 2.3 	 0.0010 	 -0.9135 	 -1.0313
178 	 2.2 	 0.0010 	 -1.0832 	 -0.6426
179 	 2.3 	 0.0010 	 -0.7685 	 -0.5384
180 	 2.2 	 0.0010 	 -0.5176 	 -1.0508
181 	 2.3 	 0.0010 	 -0.8726 	 -0.4472
182 	 2.3 	 0.0010 	 -1.2961 	 -0.5081
183 	 3.0 	 0.0010 	 -0.9678 	 -1.4865
184 	 2.3 	 0.0010 	 -0.8608 	 -0.9420
185 	 2.3 	 0.0010 	 -1.0841 	 -1.0896
186 	 2.2 	 0.0010 	 -1.5464 	 -1.3850
187 	 2.3 	 0.0010 	 -1.1850 	 -0.9874
188 	 2.2 	 0.0010 	 -0.3866 	 -0.4660
189 	 2.3 	 0.0010 	 -1.0171 	 -1.0027
190 	 2.3 	 0.0010 	 -0.8829 	 -0.7968
191 	 2.3 	 0.0010 	 -1.4792 	 -0.8692
192 	 2.2 	 0.0010 	 -0.7480 	 -0.5066
193 	 2.3 	 0.0010 	 -1.0279 	 -0.8077
194 	 2.3 	 0.0010 	 -1.0863 	 -0.7824
195 	 2.3 	 0.0010 	 -1.3371 	 -0.6606
196 	 2.3 	 0.0010 	 -0.8725 	 -0.6846
197 	 2.2 	 0.0010 	 -1.0487 	 -0.4733
198 	 2.2 	 0.0010 	 -0.8273 	 -0.4000
199 	 2.2 	 0.0010 	 -0.7479 	 -0.8224
Total train time: 11.2146 minutes
Best Epoch 	 Test Loss 	 Test Time
183 	 -1.1929 	 0.7903
Last Epoch 	 Test Loss 	 Test Time
199 	 -0.9885 	 0.7446
